timestamp,close
2025-05-27 00:00:00+00:00,33.145999908447266
2025-05-28 00:00:00+00:00,33.0
2025-05-29 00:00:00+00:00,33.28300094604492
2025-05-30 00:00:00+00:00,32.891998291015625
2025-06-02 00:00:00+00:00,34.5629997253418
2025-06-03 00:00:00+00:00,34.50299835205078
2025-06-04 00:00:00+00:00,34.51900100708008
2025-06-05 00:00:00+00:00,35.68899917602539
2025-06-06 00:00:00+00:00,36.025001525878906
2025-06-09 00:00:00+00:00,36.6879997253418
2025-06-10 00:00:00+00:00,36.54199981689453
2025-06-11 00:00:00+00:00,36.16600036621094
2025-06-12 00:00:00+00:00,36.2130012512207
2025-06-13 00:00:00+00:00,36.28099822998047
2025-06-16 00:00:00+00:00,36.37900161743164
2025-06-17 00:00:00+00:00,37.09000015258789
2025-06-18 00:00:00+00:00,36.86600112915039
2025-06-20 00:00:00+00:00,35.97600173950195
2025-06-23 00:00:00+00:00,36.15299987792969
2025-06-24 00:00:00+00:00,35.70100021362305
2025-06-25 00:00:00+00:00,36.084999084472656
2025-06-26 00:00:00+00:00,36.58599853515625
2025-06-27 00:00:00+00:00,36.0369987487793
2025-06-30 00:00:00+00:00,35.85200119018555
2025-07-01 00:00:00+00:00,36.082000732421875
2025-07-02 00:00:00+00:00,36.42599868774414
2025-07-03 00:00:00+00:00,36.784000396728516
2025-07-04 00:00:00+00:00,36.775001525878906
2025-07-07 00:00:00+00:00,36.6150016784668
2025-07-08 00:00:00+00:00,36.47200012207031
2025-07-09 00:00:00+00:00,36.35100173950195
2025-07-10 00:00:00+00:00,37.03799819946289
2025-07-11 00:00:00+00:00,38.67599868774414
2025-07-14 00:00:00+00:00,38.46200180053711
2025-07-15 00:00:00+00:00,37.83399963378906
2025-07-16 00:00:00+00:00,37.85300064086914
2025-07-17 00:00:00+00:00,38.055999755859375
2025-07-18 00:00:00+00:00,38.222999572753906
2025-07-21 00:00:00+00:00,39.10100173950195
2025-07-22 00:00:00+00:00,39.31999969482422
2025-07-23 00:00:00+00:00,39.27799987792969
2025-07-24 00:00:00+00:00,39.020999908447266
2025-07-25 00:00:00+00:00,38.16699981689453
2025-07-28 00:00:00+00:00,38.0260009765625
2025-07-29 00:00:00+00:00,38.08399963378906
2025-07-30 00:00:00+00:00,37.566001892089844
2025-07-31 00:00:00+00:00,36.551998138427734
2025-08-01 00:00:00+00:00,36.7869987487793
2025-08-04 00:00:00+00:00,37.19200134277344
2025-08-05 00:00:00+00:00,37.6870002746582
2025-08-06 00:00:00+00:00,37.76599884033203
2025-08-07 00:00:00+00:00,38.15800094604492
2025-08-08 00:00:00+00:00,38.41699981689453
2025-08-11 00:00:00+00:00,37.6619987487793
2025-08-12 00:00:00+00:00,37.89899826049805
2025-08-13 00:00:00+00:00,38.499000549316406
2025-08-14 00:00:00+00:00,37.981998443603516
2025-08-15 00:00:00+00:00,37.89400100708008
2025-08-18 00:00:00+00:00,37.95100021362305
2025-08-19 00:00:00+00:00,37.26100158691406
2025-08-20 00:00:00+00:00,37.70500183105469
2025-08-21 00:00:00+00:00,38.027000427246094
2025-08-22 00:00:00+00:00,39.00299835205078
2025-08-25 00:00:00+00:00,38.676998138427734
2025-08-26 00:00:00+00:00,38.582000732421875
2025-08-27 00:00:00+00:00,38.68899917602539
2025-08-28 00:00:00+00:00,39.189998626708984
2025-08-29 00:00:00+00:00,40.20000076293945
2025-09-02 00:00:00+00:00,41.07099914550781
2025-09-03 00:00:00+00:00,41.54199981689453
2025-09-04 00:00:00+00:00,40.9109992980957
2025-09-05 00:00:00+00:00,41.07400131225586
2025-09-08 00:00:00+00:00,41.42599868774414
2025-09-09 00:00:00+00:00,40.87799835205078
2025-09-10 00:00:00+00:00,41.132999420166016
2025-09-11 00:00:00+00:00,41.696998596191406
2025-09-12 00:00:00+00:00,42.387001037597656
2025-09-15 00:00:00+00:00,42.516998291015625
2025-09-16 00:00:00+00:00,42.47100067138672
2025-09-17 00:00:00+00:00,41.72200012207031
2025-09-18 00:00:00+00:00,41.707000732421875
2025-09-19 00:00:00+00:00,42.5359992980957
2025-09-22 00:00:00+00:00,43.79899978637695
2025-09-23 00:00:00+00:00,44.19200134277344
2025-09-24 00:00:00+00:00,43.777000427246094
2025-09-25 00:00:00+00:00,44.696998596191406
2025-09-26 00:00:00+00:00,46.22100067138672
2025-09-29 00:00:00+00:00,46.61199951171875
2025-09-30 00:00:00+00:00,46.25299835205078
2025-10-01 00:00:00+00:00,47.290000915527344
2025-10-02 00:00:00+00:00,46.0
2025-10-03 00:00:00+00:00,47.59700012207031
2025-10-06 00:00:00+00:00,48.082000732421875
2025-10-07 00:00:00+00:00,47.17900085449219
2025-10-08 00:00:00+00:00,48.65599822998047
2025-10-09 00:00:00+00:00,46.849998474121094
2025-10-10 00:00:00+00:00,46.9379997253418
2025-10-13 00:00:00+00:00,50.130001068115234
2025-10-14 00:00:00+00:00,50.31399917602539
2025-10-15 00:00:00+00:00,51.073001861572266
2025-10-16 00:00:00+00:00,53.02299880981445
2025-10-17 00:00:00+00:00,49.86399841308594
2025-10-20 00:00:00+00:00,51.11899948120117
2025-10-21 00:00:00+00:00,47.45000076293945
2025-10-22 00:00:00+00:00,47.46099853515625
2025-10-23 00:00:00+00:00,48.481998443603516
2025-10-24 00:00:00+00:00,48.37699890136719
2025-10-27 00:00:00+00:00,46.5620002746582
2025-10-28 00:00:00+00:00,47.125
2025-10-29 00:00:00+00:00,47.72100067138672
2025-10-30 00:00:00+00:00,48.428001403808594
2025-10-31 00:00:00+00:00,47.99399948120117
2025-11-03 00:00:00+00:00,47.88800048828125
2025-11-04 00:00:00+00:00,47.130001068115234
2025-11-05 00:00:00+00:00,47.862998962402344
2025-11-06 00:00:00+00:00,47.79399871826172
2025-11-07 00:00:00+00:00,48.016998291015625
2025-11-10 00:00:00+00:00,50.176998138427734
2025-11-11 00:00:00+00:00,50.61800003051758
2025-11-12 00:00:00+00:00,53.332000732421875
2025-11-13 00:00:00+00:00,53.07400131225586
2025-11-14 00:00:00+00:00,50.59000015258789
2025-11-17 00:00:00+00:00,50.625
2025-11-18 00:00:00+00:00,50.45000076293945
2025-11-19 00:00:00+00:00,50.790000915527344
2025-11-20 00:00:00+00:00,50.24700164794922
2025-11-21 00:00:00+00:00,49.87300109863281
2025-11-24 00:00:00+00:00,50.29499816894531
2025-11-25 00:00:00+00:00,50.933998107910156
2025-11-26 00:00:00+00:00,52.91600036621094
2025-11-28 00:00:00+00:00,56.44599914550781
2025-12-01 00:00:00+00:00,58.417999267578125
2025-12-02 00:00:00+00:00,57.983001708984375
2025-12-03 00:00:00+00:00,57.92100143432617
2025-12-04 00:00:00+00:00,56.84700012207031
2025-12-05 00:00:00+00:00,58.422000885009766
2025-12-08 00:00:00+00:00,57.77899932861328
2025-12-09 00:00:00+00:00,60.16899871826172
2025-12-10 00:00:00+00:00,60.37900161743164
2025-12-11 00:00:00+00:00,63.92900085449219
2025-12-12 00:00:00+00:00,61.36199951171875
2025-12-15 00:00:00+00:00,62.939998626708984
2025-12-16 00:00:00+00:00,62.70000076293945
2025-12-17 00:00:00+00:00,66.23699951171875
2025-12-18 00:00:00+00:00,64.59200286865234
2025-12-19 00:00:00+00:00,66.84500122070312
2025-12-22 00:00:00+00:00,67.90599822998047
2025-12-23 00:00:00+00:00,70.48500061035156
2025-12-24 00:00:00+00:00,71.03099822998047
2025-12-26 00:00:00+00:00,76.48600006103516
